effective_time,version,brand_name,generic_names,manufacturer_names,product_ndcs,package_ndcs,upcs,route,product_type,substance_names,uniis,pharm_class_epc,pharm_class_pe,pharm_class_cs,spl_id,spl_set_id,is_original_packager
20251016,1,Bupropion Hydrochloride,['BUPROPION HYDROCHLORIDE'],['A-S Medication Solutions'],['50090-7711'],"['50090-7711-2', '50090-7711-0', '50090-7711-1']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['BUPROPION HYDROCHLORIDE'],['ZG7E5POY8O'],[],[],[],['22c5edac-3f93-42d0-9542-03b5212dcac0'],['722650d8-5ee4-48ba-9827-7c86b1283522'],[]
20251015,5,Lamisil AT Cream,['TERBINAFINE HYDROCHLORIDE'],['Voyant Beauty Inc.'],['61047-120'],"['61047-120-01', '61047-120-02', '61047-120-03']","['0300673998308', '0300673998421']",['TOPICAL'],['HUMAN OTC DRUG'],['TERBINAFINE HYDROCHLORIDE'],['012C11ZU6G'],[],[],[],['41359276-79d0-81de-e063-6394a90aa426'],['9dea4789-bf1c-1577-e053-2a95a90a5381'],[True]
20251015,12,LoHist DM,"['BROMPHENIRAMINE MALEATE, DEXTROMETHORPHAN HYDROBROMIDE AND PHENYLEPHRINE HYDROCHLORIDE']","['Larken Laboratories, Inc.']",['68047-129'],['68047-129-16'],['0368047129161'],['ORAL'],['HUMAN OTC DRUG'],"['BROMPHENIRAMINE MALEATE', 'DEXTROMETHORPHAN HYDROBROMIDE', 'PHENYLEPHRINE HYDROCHLORIDE']","['IXA7C9ZN03', '9D2RTI9KYH', '04JA59TNSJ']",[],[],[],['413a398f-3a46-e230-e063-6294a90af21a'],['29730dab-fa09-4351-9b36-0359ba4f7744'],[True]
20251015,5,SEDLAV,['ISOPROPYL ALCOHOL'],['Instock Distributing'],['84361-0003'],['84361-0003-3'],[],['TOPICAL'],['HUMAN OTC DRUG'],['ISOPROPYL ALCOHOL'],['ND2M416302'],[],[],[],['413c0a03-cf5c-908e-e063-6294a90a7a6a'],['1c470960-f78d-19e7-e063-6294a90a4920'],[True]
20250417,11,Piperacillin and Tazobactam and Sodium Chloride,['PIPERACILLIN AND TAZOBACTAM AND SODIUM CHLORIDE'],['B. Braun Medical Inc.'],"['0264-3446', '0264-3448', '0264-3450']","['0264-3446-11', '0264-3448-11', '0264-3450-22']",[],['INTRAVENOUS'],['HUMAN PRESCRIPTION DRUG'],"['PIPERACILLIN SODIUM', 'TAZOBACTAM SODIUM']","['M98T69Q7HP', 'UXA545ABTT']",[],[],[],['59e7740c-ad89-4ad1-9f14-28c1f1ff4954'],['a63ca653-27d4-45fe-a744-77e0efe45220'],[True]
20231026,7,"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","['DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, DEXTROAMPHETAMINE SULFATE, AND AMPHETAMINE SULFATE']",['Rhodes Pharmaceuticals L.P.'],"['42858-721', '42858-722', '42858-723', '42858-724', '42858-725', '42858-726', '42858-727']","['42858-721-01', '42858-722-01', '42858-723-01', '42858-724-01', '42858-725-01', '42858-726-01', '42858-727-01']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['AMPHETAMINE ASPARTATE MONOHYDRATE', 'AMPHETAMINE SULFATE', 'DEXTROAMPHETAMINE SACCHARATE', 'DEXTROAMPHETAMINE SULFATE']","['6DPV8NK46S', 'O1ZPV620O4', 'JJ768O327N', 'G83415V073']",[],[],[],['8ce3fe4e-f32a-4028-a920-86d638628cca'],['ef3590cc-49ae-44f7-85a9-7c11f58d467e'],[True]
20251007,10,NeuroMed Topical Anesthetic 7,['LIDOCAINE HYDROCHLORIDE'],['Sambria Pharmaceuticals'],['54723-300'],"['54723-300-04', '54723-300-06']",[],['TOPICAL'],['HUMAN OTC DRUG'],['LIDOCAINE HYDROCHLORIDE'],['V13007Z41A'],[],[],[],['409234bc-373d-f01f-e063-6294a90a81fd'],['67b25c37-db32-4980-88b0-b07712345939'],[True]
20251014,19,Pleasure Balm Kama Sutra,['BENZOCAINE'],['Cosmetic Enterprises Ltd'],['56152-1470'],['56152-1470-1'],['0739122107020'],['TOPICAL'],['HUMAN OTC DRUG'],['BENZOCAINE'],['U3RSY48JW5'],['Standardized Chemical Allergen [EPC]'],"['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]']",['Allergens [CS]'],['41249649-feb9-6694-e063-6294a90a13d2'],['f370e3c4-65ca-4f3c-a5aa-70e198e681a2'],[True]
20251014,1,Triple Antibiotic,"['BACITRACIN ZINC, NEOMYCIN SULFATE , POLYMYXIN B SULFATE.']",['TRIFECTA PHARMACEUTICALS USA LLC'],['69396-162'],['69396-162-09'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['BACITRACIN ZINC', 'NEOMYCIN SULFATE', 'POLYMYXIN B SULFATE']","['89Y4M234ES', '057Y626693', '19371312D4']",[],[],[],['4124eb7b-bb0c-8835-e063-6394a90ad97d'],['4124e9e2-397f-8921-e063-6394a90a5ffe'],[True]
20240627,2,Ampicillin and Sulbactam,['AMPICILLIN SODIUM AND SULBACTAM SODIUM'],"['NorthStar Rx, LLC']","['72603-220', '72603-335']","['72603-220-01', '72603-220-10', '72603-335-01', '72603-335-10']","['0372603335019', '0372603220018']","['INTRAMUSCULAR', 'INTRAVENOUS']",['HUMAN PRESCRIPTION DRUG'],"['AMPICILLIN SODIUM', 'SULBACTAM SODIUM']","['JFN36L5S8K', 'DKQ4T82YE6']",[],[],[],['c9fe0e6e-db1d-49ec-a16b-aa1de5ae7d5a'],['1e5004f1-e79e-4e0b-9f3f-25f6bbc15255'],[True]
20241202,10,Phesgo,"['PERTUZUMAB, TRASTUZUMAB, AND HYALURONIDASE-ZZXF']","['Genentech, Inc.']","['50242-245', '50242-260']","['50242-245-01', '50242-245-86', '50242-260-01', '50242-260-86']",[],['SUBCUTANEOUS'],['HUMAN PRESCRIPTION DRUG'],"['HYALURONIDASE (HUMAN RECOMBINANT)', 'PERTUZUMAB', 'TRASTUZUMAB']","['K16AIQ8CTM', 'P188ANX8CK', '743QUY4VD8']","['HER2/neu Receptor Antagonist [EPC]', 'Endoglycosidase [EPC]']",[],['Glycoside Hydrolases [CS]'],['03ac6a04-43e6-4394-a679-29c002251050'],['27dd5e6b-72cd-458d-a015-cf4dab5800da'],[True]
20251015,1,Furosemide,['FUROSEMIDE'],['A-S Medication Solutions'],['50090-7708'],['50090-7708-0'],[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['FUROSEMIDE'],['7LXU5N7ZO5'],['Loop Diuretic [EPC]'],['Increased Diuresis at Loop of Henle [PE]'],[],['173fff1a-9e08-4d83-aa75-75606a80f2cf'],['3f3248cd-d62f-49ca-8788-f059e8facd91'],[]
20251014,9,Amoxicillin,['AMOXICILLIN'],"['PD-Rx Pharmaceuticals, Inc.']",['72789-388'],['72789-388-14'],[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['AMOXICILLIN'],['804826J2HU'],[],[],[],['41230cfe-1e60-0d5b-e063-6294a90a7313'],['4aaa212d-34fc-4d6b-a08f-b4648b403b09'],[]
20251014,7,Methocarbamol,['METHOCARBAMOL'],"['PD-Rx Pharmaceuticals, Inc.']",['72789-428'],"['72789-428-30', '72789-428-18']",['0372789428307'],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['METHOCARBAMOL'],['125OD7737X'],['Muscle Relaxant [EPC]'],['Centrally-mediated Muscle Relaxation [PE]'],[],['4123c4a2-42dd-322b-e063-6294a90a2981'],['6b9ed3a4-46d5-462e-ac93-6b959b314d77'],[]
20251014,5,Guaifed,['GUAIFENESIN'],"['Aldama Pharmaceuticals, Inc']",['73564-801'],"['73564-801-16', '73564-801-08', '73564-801-04']",[],['ORAL'],['HUMAN OTC DRUG'],['GUAIFENESIN'],['495W7451VQ'],['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['41208ee7-01cf-7c5f-e063-6394a90a3067'],['38f37272-2084-a33b-e063-6294a90ac150'],[True]
20250923,9,Cefdinir,['CEFDINIR'],"['Lupin Pharmaceuticals, Inc.']","['68180-722', '68180-723']","['68180-722-20', '68180-722-10', '68180-722-04', '68180-722-05', '68180-723-20', '68180-723-10', '68180-723-04', '68180-723-05']",['0368180723042'],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['CEFDINIR'],['CI0FAO63WC'],['Cephalosporin Antibacterial [EPC]'],[],['Cephalosporins [CS]'],['b32b7bfb-4770-4da0-8c48-684233cd10c9'],['7490df67-56c0-4a1c-8533-2107f3e8aea5'],[True]
20251015,1,PRAVASTATIN SODIUM,['PRAVASTATIN SODIUM'],['A-S Medication Solutions'],['50090-7709'],"['50090-7709-0', '50090-7709-1']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['PRAVASTATIN SODIUM'],['3M8608UQ61'],[],[],[],['f0d2cf93-5c22-4df7-b66a-0b90ce2a614b'],['635062df-9a84-4ff8-874c-dcee581a5555'],[]
20241125,1,CYZONE STUDIO LOOK MATTE FINISH BASE DE ALTA COBERTURA Y LARGA DURACION FPS 20 CLARO 110C,"['OCTINOXATE, ZINC OXIDE']",['BEL STAR S A'],"['14141-354', '14141-355', '14141-356', '14141-357', '14141-360', '14141-359', '14141-362', '14141-361', '14141-358']","['14141-355-01', '14141-356-01', '14141-357-01', '14141-360-01', '14141-354-01', '14141-359-01', '14141-362-01', '14141-361-01', '14141-358-01']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['OCTINOXATE', 'ZINC OXIDE']","['4Y5P7MUD51', 'SOI2LOH54Z']",[],[],[],['27c30645-dcf0-bc31-e063-6394a90a1368'],['27c30645-dcef-bc31-e063-6394a90a1368'],[True]
20250821,4,CYZONE CY PLAY CREAMY LIP BALM HIDRATANTE EN BARRA PARA LABIOS 24H FPS 12 FUCHSIA CREAMY,"['OCTINOXATE, ZINC OXIDE']",['BEL STAR S A'],"['14141-306', '14141-309', '14141-307', '14141-308', '14141-349', '14141-348']","['14141-309-01', '14141-306-01', '14141-307-01', '14141-308-01', '14141-349-01', '14141-348-01']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['OCTINOXATE', 'ZINC OXIDE']","['4Y5P7MUD51', 'SOI2LOH54Z']",[],[],[],['3ce46bfb-8d6d-05f6-e063-6394a90aac2f'],['ea39a1c0-6b12-77ba-e053-2995a90a7314'],[True]
20250521,2,cle de peau BEAUTE RADIANT FLUID FOUNDATION NATURAL O80,['OCTINOXATE AND TITANIUM DIOXIDE'],['SHISEIDO AMERICAS CORPORATION'],"['58411-896', '58411-913', '58411-909', '58411-914', '58411-912', '58411-920', '58411-916', '58411-917', '58411-921', '58411-923', '58411-901', '58411-897', '58411-898', '58411-899', '58411-900', '58411-922', '58411-906', '58411-915', '58411-918', '58411-919', '58411-908', '58411-910', '58411-911']","['58411-913-70', '58411-913-20', '58411-909-70', '58411-909-20', '58411-914-70', '58411-914-20', '58411-912-70', '58411-912-20', '58411-920-70', '58411-920-20', '58411-916-70', '58411-916-20', '58411-917-70', '58411-917-20', '58411-921-70', '58411-921-20', '58411-923-70', '58411-923-20', '58411-901-70', '58411-901-20', '58411-896-70', '58411-896-20', '58411-897-70', '58411-897-20', '58411-898-70', '58411-898-20', '58411-899-70', '58411-899-20', '58411-900-70', '58411-900-20', '58411-922-70', '58411-922-20', '58411-906-70', '58411-906-20', '58411-915-70', '58411-915-20', '58411-918-70', '58411-918-20', '58411-919-70', '58411-919-20', '58411-908-70', '58411-908-20', '58411-910-70', '58411-910-20', '58411-911-70', '58411-911-20']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['OCTINOXATE', 'TITANIUM DIOXIDE']","['4Y5P7MUD51', '15FIX9V2JP']",[],[],[],['35a7d842-08db-83fb-e063-6394a90a0620'],['4490f968-46b6-44d2-af2d-5130b52c8861'],[True]
20251014,1,NURTEC ODT,['RIMEGEPANT SULFATE'],"['Sportpharm, Inc. dba Sportpharm']",['85766-096'],['85766-096-08'],[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['RIMEGEPANT SULFATE'],['1383NM3Q0H'],[],[],[],['411a862e-cd7e-6712-e063-6394a90a2751'],['86ef19d2-d6dc-4ac1-a793-dc549cc6bb9b'],[]
20241223,3,SPF 50 Mineral Sunscreen Babyganics,['TITANIUM DIOXIDE AND ZINC OXIDE'],['KAS Direct LLC dba BabyGanics'],"['59062-1001', '59062-1101']","['59062-1001-2', '59062-1001-6', '59062-1001-8', '59062-1101-2', '59062-1101-6']",['0813277012474'],['TOPICAL'],['HUMAN OTC DRUG'],"['TITANIUM DIOXIDE', 'ZINC OXIDE']","['SOI2LOH54Z', '15FIX9V2JP']",[],[],[],['3f96c638-f7dc-47f1-8e14-894d033f75cf'],['5453cd31-e70b-4f6c-81ce-206b960a54bc'],[True]
20211223,8,Sterile Diluent for Treprostinil,['WATER'],"[""Dr.Reddy's Laboratories Inc.,""]","['43598-126', '43598-649', '43598-646', '43598-647', '43598-648']","['43598-649-11', '43598-646-11', '43598-647-11', '43598-648-11', '43598-126-11']",['0343598126111'],['INTRAVENOUS'],['HUMAN PRESCRIPTION DRUG'],['WATER'],"['059QF0KO0R', 'RUM6K67ESG']",['Prostacycline Vasodilator [EPC]'],['Vasodilation [PE]'],['Prostaglandins I [CS]'],['61347918-bb33-236c-6a2e-280b59e7ab31'],['33050ee2-519b-1f0b-d4df-9e14dd329c57'],[True]
20251010,2,VARENICLINE,['VARENICLINE'],['Rhodes Pharmaceuticals L.P.'],['42858-562'],"['42858-562-42', '42858-564-19', '42858-563-32']",[],[],['HUMAN PRESCRIPTION DRUG'],[],[],[],[],[],['7e91e032-1671-48fe-a036-3745ea669b04'],['9af6d51c-467b-428c-a44a-dbf65e2bb295'],[True]
20250228,4,Potassium Phosphates,"['POTASSIUM PHOSPHATE, MONOBASIC POTASSIUM PHOSPHATE, DIBASIC']","['Fresenius Kabi USA, LLC']","['65219-052', '65219-054', '65219-056']","['65219-052-09', '65219-052-29', '65219-054-09', '65219-054-29', '65219-056-09', '65219-056-29']","['0365219056096', '0365219052098', '0365219054092']",['INTRAVENOUS'],['HUMAN PRESCRIPTION DRUG'],"['DIBASIC POTASSIUM PHOSPHATE', 'MONOBASIC POTASSIUM PHOSPHATE']","['4J9FJ0HL51', 'CI71S98N1Z']",[],[],[],['935c5395-1f0b-4277-97de-8b1cf1252d1e'],['475f5cd7-45bd-412a-b419-9962585d6cda'],[True]
20250207,10,Potassium Phosphates,['POTASSIUM PHOSPHATES'],"['American Regent, Inc.']","['0517-2051', '0517-2505', '0517-2102']","['0517-2051-01', '0517-2051-25', '0517-2505-01', '0517-2505-25', '0517-2102-01', '0517-2102-25']",[],['INTRAVENOUS'],['HUMAN PRESCRIPTION DRUG'],"['POTASSIUM PHOSPHATE, DIBASIC', 'POTASSIUM PHOSPHATE, MONOBASIC']","['4J9FJ0HL51', 'CI71S98N1Z']",[],[],[],['e76a57d0-94d0-4eed-9969-66f2c553ed5c'],['41a85cca-c463-4f39-9335-177b04c290a9'],[True]
20231219,2,foundcealer multi-tasking foundation Broad Spectrum SPF 20 Sunscreen 13N fair neutral,['TITANIUM DIOXIDE AND ZINC OXIDE'],"['Tarte, Inc.']","['51060-287', '51060-288', '51060-289', '51060-290', '51060-291', '51060-292']","['51060-287-01', '51060-288-01', '51060-289-01', '51060-290-01', '51060-291-01', '51060-292-01']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['TITANIUM DIOXIDE', 'ZINC OXIDE']","['SOI2LOH54Z', '15FIX9V2JP']",[],[],[],['ff5bd785-d7c5-45ca-9f17-0e2a6f4ab644'],['f5d54e9d-4963-419a-a091-bdbd1decd2b8'],[True]
20250814,38,ARTHROTEC,['DICLOFENAC SODIUM AND MISOPROSTOL'],['Pfizer Laboratories Div Pfizer Inc'],"['0025-1411', '0025-1421']","['0025-1411-60', '0025-1411-90', '0025-1421-60']","['0300251411601', '0300251421600']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['DICLOFENAC SODIUM', 'MISOPROSTOL']","['0E43V0BB57', 'QTG126297Q']",['Prostaglandin E1 Analog [EPC]'],[],"['Prostaglandins E, Synthetic [CS]']",['2b1bf1d7-4399-46bd-8654-2590513da5c2'],['600fe842-45d9-4d68-9ef2-456dbbebaa11'],[True]
20250903,2,Sacubitril and Valsartan,['SACUBITRIL AND VALSARTAN'],['AvKARE'],"['73190-005', '73190-006', '73190-007']","['73190-005-18', '73190-005-60', '73190-006-18', '73190-006-60', '73190-007-18', '73190-007-60']","['0373190002186', '0373190001189', '0373190002605', '0373190003602', '0373190001608', '0373190003183']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['SACUBITRIL', 'VALSARTAN']","['17ERJ0MKGI', '80M03YXJ7I']",['Angiotensin 2 Receptor Blocker [EPC]'],[],[],['3de9deb6-b625-509d-e063-6394a90a87b9'],['2c39c326-34a2-b7f4-e063-6294a90a6732'],[]
20250218,2,Carbidopa and Levodopa,['CARBIDOPA AND LEVODOPA'],"[""Dr. Reddy's Laboratories Inc""]","['75907-020', '75907-022', '75907-021']","['75907-022-01', '75907-020-01', '75907-020-05', '75907-020-10', '75907-021-01', '75907-021-05']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['CARBIDOPA', 'LEVODOPA']","['MNX7R8C5VO', '46627O600J']","['Aromatic Amino Acid Decarboxylation Inhibitor [EPC]', 'Aromatic Amino Acid [EPC]']",[],"['Amino Acids, Aromatic [CS]']",['79e0bfad-1855-2d1c-08df-991280a54eda'],['87ab55c9-203d-d595-3e3e-0e38f2f6d9c4'],[True]
20250716,1,Sacubitril and Valsartan,['SACUBITRIL AND VALSARTAN'],"['ANI Pharmaceuticals, Inc.']","['70954-975', '70954-976', '70954-977']","['70954-975-20', '70954-975-30', '70954-976-20', '70954-976-30', '70954-977-20', '70954-977-30']","['0370954976202', '0370954977308', '0370954977209', '0370954975205', '0370954975304', '0370954976301']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['SACUBITRIL', 'VALSARTAN']","['17ERJ0MKGI', '80M03YXJ7I']",['Angiotensin 2 Receptor Blocker [EPC]'],[],[],['a1fa7066-8ab4-47e3-a701-6c5170700d11'],['a1fa7066-8ab4-47e3-a701-6c5170700d11'],[True]
20211018,1,Carbidopa and Levodopa,['CARBIDOPA AND LEVODOPA'],['ScieGen Pharmaceuticals Inc'],"['50228-460', '50228-461']","['50228-460-30', '50228-460-01', '50228-460-10', '50228-461-30', '50228-461-01', '50228-461-10']","['0350228460019', '0350228461016', '0350228460101', '0350228461306', '0350228460309']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['CARBIDOPA', 'LEVODOPA']","['MNX7R8C5VO', '46627O600J']","['Aromatic Amino Acid Decarboxylation Inhibitor [EPC]', 'Aromatic Amino Acid [EPC]']",[],"['Amino Acids, Aromatic [CS]']",['cea3f5f1-014d-0c1d-e053-2995a90a7f01'],['1b17ab1e-f3c1-4343-ba28-e2901cd97d43'],[True]
20250128,32,Hydrocodone Bitartrate and Acetaminophen,['HYDROCODONE BITARTRATE AND ACETAMINOPHEN'],"['Cranbury Pharmaceuticals, LLC']","['27808-035', '27808-036', '27808-037']","['27808-035-01', '27808-035-02', '27808-035-03', '27808-036-01', '27808-036-02', '27808-036-03', '27808-037-03', '27808-037-02', '27808-037-01']","['0327808035011', '0327808037015']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['ACETAMINOPHEN', 'HYDROCODONE BITARTRATE']","['362O9ITL9D', 'NO70W886KK']",[],[],[],['ebd7a2b4-3e38-4894-a4ff-d323d46cddb6'],['d4caec6d-4af2-4f1c-9add-c0c948b83b16'],[True]
20250826,8,Hydrocodone Bitartrate and Acetaminophen,['HYDROCODONE BITARTRATE AND ACETAMINOPHEN'],"['Camber Pharmaceuticals, Inc.']","['31722-940', '31722-942']","['31722-940-01', '31722-942-01', '31722-942-05']","['0331722940016', '0331722942010']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['ACETAMINOPHEN', 'HYDROCODONE BITARTRATE']","['362O9ITL9D', 'NO70W886KK']",[],[],[],['a80ded9e-2f30-4db6-89ac-07af3d13c6b7'],['4d5bfd3a-3793-4d24-aedd-c04fa34ea736'],[True]
20241113,31,QTERN,['DAPAGLIFLOZIN AND SAXAGLIPTIN'],['AstraZeneca Pharmaceuticals LP'],"['0310-6770', '0310-6780']","['0310-6780-30', '0310-6780-95', '0310-6770-30', '0310-6770-95']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['DAPAGLIFLOZIN', 'SAXAGLIPTIN HYDROCHLORIDE']","['1ULL0QJ8UC', 'Z8J84YIX6L']",['Sodium-Glucose Cotransporter 2 Inhibitor [EPC]'],[],[],['d675ddaa-3a40-4323-9edd-b04f13f10a03'],['423c489c-085b-4320-b892-7868ebd6dc6b'],[True]
20250522,22,Diclofenac sodium and Misoprostol,['DICLOFENAC SODIUM AND MISOPROSTOL'],['Mylan Pharmaceuticals Inc.'],"['59762-0028', '59762-0029']","['59762-0028-1', '59762-0028-2', '59762-0029-1']","['0359762002914', '0359762002815']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['DICLOFENAC SODIUM', 'MISOPROSTOL']","['0E43V0BB57', 'QTG126297Q']",['Prostaglandin E1 Analog [EPC]'],[],"['Prostaglandins E, Synthetic [CS]']",['85899b95-661f-4027-9760-31a6fd175ff0'],['a7701e8c-4e16-4165-8b83-de2c08d5ded3'],[True]
20200311,7,Guaifenesin and Pseudoephedrine HCL,['GUAIFENESIN AND PSEUDOEPHEDRINE HCL'],['Dr. Reddys Laboratories Limited'],"['55111-798', '55111-799']","['55111-798-09', '55111-798-18', '55111-798-36', '55111-798-35', '55111-798-41', '55111-799-12', '55111-799-24', '55111-799-36', '55111-799-06', '55111-799-04']","['6351177792354', '0355111799047']",['ORAL'],['HUMAN OTC DRUG'],"['GUAIFENESIN', 'PSEUDOEPHEDRINE HYDROCHLORIDE']","['495W7451VQ', '6V9V2RYJ8N']",['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['029cd2ef-2247-abda-d74e-4b589a7dae62'],['845a2dcc-9069-3141-ae13-f2063f36d130'],[True]
20251010,5,Breakout Control Bioelements,['BENZOYL PEROXIDE'],['Cosmetic Enterprises Ltd'],['56152-4009'],"['56152-4009-1', '56152-4009-2']",['0836490001919'],['TOPICAL'],['HUMAN OTC DRUG'],['BENZOYL PEROXIDE'],['W9WZN9A0GM'],[],[],[],['40d3a1b2-45e6-3f6f-e063-6294a90a2ac2'],['94462332-2169-4ea1-86b3-25ab9646c6e5'],[True]
20251013,4,CVS Itchy Scalp,['PYRITHIONE ZINC'],['Apollo Health and Beauty Care'],['63148-214'],['63148-214-12'],['0050428015605'],['TOPICAL'],['HUMAN OTC DRUG'],['PYRITHIONE ZINC'],['R953O2RHZ5'],[],[],[],['4112ae53-0968-4afc-e063-6394a90a79a5'],['372b25d8-10b0-a049-e063-6394a90a4f61'],[True]
20251013,6,Ibuprofen Oral,['IBUPROFEN ORAL'],['Preferred Pharmaceuticals Inc.'],['68788-7984'],['68788-7984-1'],[],['ORAL'],['HUMAN OTC DRUG'],['IBUPROFEN'],['WK2XYI10QM'],['Nonsteroidal Anti-inflammatory Drug [EPC]'],[],"['Anti-Inflammatory Agents, Non-Steroidal [CS]']",['9679604b-8f4c-4597-b6c8-a300b40bfcd8'],['8ccce5d5-a3fa-454f-b193-1222083b5680'],[]
20251013,1,Doxazosin,['DOXAZOSIN MESYLATE'],['Bryant Ranch Prepack'],['71335-2803'],"['71335-2803-1', '71335-2803-2']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['DOXAZOSIN MESYLATE'],['86P6PQK0MU'],[],[],[],['f922ceda-90c9-4aff-8d15-1707a26295d0'],['d42d2691-f25d-4dfc-99d0-3286d71480a4'],[]
20251013,1,Methimazole,['METHIMAZOLE'],['AvPAK'],"['50268-495', '50268-496']","['50268-495-11', '50268-495-15', '50268-496-11', '50268-496-15']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['METHIMAZOLE'],['554Z48XN5E'],['Thyroid Hormone Synthesis Inhibitor [EPC]'],[],[],['41168239-a16a-40e0-e063-6294a90a5c58'],['4116774b-6c2b-2c74-e063-6394a90a4955'],[]
20240229,8,Oxycodone and Acetaminophen,['OXYCODONE AND ACETAMINOPHEN'],"['Lupin Pharmaceuticals,Inc.']","['43386-490', '43386-491', '43386-492', '43386-493']","['43386-490-01', '43386-490-10', '43386-490-05', '43386-491-01', '43386-491-10', '43386-491-05', '43386-492-10', '43386-492-01', '43386-492-05', '43386-493-01', '43386-493-05', '43386-493-10']","['0343386492107', '0343386491100', '0343386491018']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['ACETAMINOPHEN', 'OXYCODONE HYDROCHLORIDE']","['362O9ITL9D', 'C1ENJ2TE6C']",[],[],[],['5e566e5f-2fef-4d70-8cfe-c24b13659b8e'],['916ff456-a27e-49dc-a312-274126a8c30c'],[True]
20251001,55,Entacapone,['ENTACAPONE'],['Ajanta Pharma USA Inc.'],['27241-049'],['27241-049-10'],['0327241049101'],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['ENTACAPONE'],['4975G9NM6T'],['Catechol-O-Methyltransferase Inhibitor [EPC]'],[],[],['bde2e229-3bc5-4d26-9bd8-0f679955ff33'],['e9e94e9f-cd7a-45f5-9aeb-9c28ed804d8c'],[True]
20250331,4,CVS Pain Relief,['MENTHOL 10.5%'],['CVS'],['51316-996'],"['51316-996-10', '51316-996-04']","['0050428109441', '0050428651049']",['TOPICAL'],['HUMAN OTC DRUG'],['MENTHOL'],['L7T10EIP3A'],[],[],[],['2a8a4561-b693-5cee-e063-6394a90a89e3'],['d0ea80ce-38b2-acde-e053-2995a90a47e5'],[True]
20241023,1,Guaifenesin and Pseudoephedrine HCl,['GUAIFENESIN AND PSEUDOEPHEDRINE HCL'],"['Ohm Laboratories, Inc.']","['51660-074', '51660-077']","['51660-074-18', '51660-077-12']","['0351660077124', '0351660074185']",['ORAL'],['HUMAN OTC DRUG'],"['GUAIFENESIN', 'PSEUDOEPHEDRINE HYDROCHLORIDE']","['495W7451VQ', '6V9V2RYJ8N']",['Expectorant [EPC]'],"['Decreased Respiratory Secretion Viscosity [PE]', 'Increased Respiratory Secretions [PE]']",[],['2522057d-9a67-f0f3-e063-6394a90af3f5'],['2521ecd3-28f3-a13c-e063-6394a90a7245'],[True]
20251013,14,Gabapentin,['GABAPENTIN'],"['ScieGen Pharmaceuticals, Inc.']","['50228-177', '50228-178']","['50228-177-30', '50228-177-01', '50228-177-05', '50228-178-30', '50228-178-01', '50228-178-05']","['0350228180108', '0350228180054', '0350228181013', '0350228178013', '0350228181051', '0350228179010', '0350228180016', '0350228177016', '0350228179102', '0350228178051', '0350228177054']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],['GABAPENTIN'],['6CW7F3G59X'],[],['Decreased Central Nervous System Disorganized Electrical Activity [PE]'],[],['410bafc6-1247-441e-e063-6394a90ad838'],['5ab9c18b-9568-4dcb-90b0-252aef8f8dc2'],[True]
